userName,rating,title,timestamp
Sarah Rice,4.5,On Her Majesty's Secret Service,2006-05-26 18:57:57
Sarah Rice,4.5,Oldboy,2006-12-13 18:50:50
Sarah Rice,4.5,The Sixth Sense,2006-05-26 18:57:53
Sarah Rice,4.5,Murder She Said,2006-05-26 19:08:19
Sarah Rice,4.5,Monsieur  Hulot's Holiday,2006-05-26 18:57:38
Sarah Rice,3.5,The Passion of Joan of Arc,2006-05-26 19:56:55
Sarah Rice,2.0,Mrs. Doubtfire,2006-05-26 18:57:45
Sarah Rice,3.5,Lolita,2006-05-26 18:57:43
Sarah Rice,3.5,Rosemary's Baby,2006-05-26 18:44:47
Sarah Rice,4.0,Dune,2006-05-27 11:35:08
Sarah Rice,5.0,Sleepless in Seattle,2006-05-26 19:04:23
Sarah Rice,4.5,Birdman of Alcatraz,2006-05-26 19:32:50
Sarah Rice,4.5,Broken Blossoms,2006-05-26 19:32:29
Sarah Rice,2.5,Bringing Up Baby,2006-05-27 11:19:24
Sarah Rice,3.5,Cool Hand Luke,2006-05-26 19:29:39
Sarah Rice,4.0,Pandora's Box,2006-05-27 11:18:50
Sarah Rice,3.5,Meet Me in St. Louis,2006-05-27 11:40:09
Sarah Rice,4.5,The Big Sleep,2006-05-28 00:58:04
Sarah Rice,4.0,The Bank Dick,2006-05-26 19:32:33
Sarah Rice,5.0,The Thomas Crown Affair,2006-05-26 18:57:32
Sarah Rice,4.0,The Thomas Crown Affair,2006-05-26 19:09:08
Sarah Rice,3.0,The Great Dictator,2006-05-26 19:57:32
Sarah Rice,3.5,Cars,2006-05-28 01:13:13
Sarah Rice,4.5,Dead Man,2006-05-26 19:29:37
Sarah Rice,5.0,Dawn of the Dead,2006-05-26 18:44:42
Sarah Rice,3.5,Dawn of the Dead,2006-05-27 11:39:42
Sarah Rice,4.0,Galaxy Quest,2006-05-27 11:34:21
Sarah Rice,4.5,Gremlins 2: The New Batch,2006-05-26 19:31:24
Sarah Rice,4.5,Don't Look Now,2006-05-26 19:41:33
Sarah Rice,4.0,Lethal Weapon 2,2006-05-26 18:52:51
Sarah Rice,3.5,Halloween,2006-05-27 09:11:37
Sarah Rice,3.5,Heat,2006-05-27 09:11:32
Sarah Rice,4.5,Madagascar,2006-05-26 19:02:34
Sarah Rice,5.0,Mission: Impossible,2006-05-26 18:48:49
Sarah Rice,3.5,Mission: Impossible II,2006-05-26 18:48:47
Sarah Rice,3.5,The Magnificent Ambersons,2006-05-27 11:39:47
Sarah Rice,4.5,The Hidden Fortress,2006-05-26 19:40:02
Sarah Rice,3.5,Point Break,2006-05-26 19:25:25
Sarah Rice,4.0,The Thirteenth Floor,2006-05-26 18:57:13
Sarah Rice,4.5,Escape from New York,2006-05-27 09:11:30
Sarah Rice,5.0,The Talented Mr. Ripley,2006-05-26 18:44:15
Sarah Rice,3.5,Eight Miles High,2006-05-26 19:33:12
Sarah Rice,4.0,Rocky Balboa,2006-12-13 18:54:19
Sarah Rice,4.0,The Good Shepherd,2006-05-26 19:30:59
Sarah Rice,4.5,Hannibal Rising,2006-05-26 19:30:56
Sarah Rice,4.0,Ghost Rider,2006-05-26 19:29:42
Sarah Rice,5.0,Letters from Iwo Jima,2006-05-26 19:27:22
Sarah Rice,4.5,Lonely Hearts,2006-05-23 12:09:10
Sarah Rice,3.5,"Don't Worry, I'm Fine",2006-05-28 00:57:18
Sarah Rice,4.0,Lotte from Gadgetville,2006-05-26 19:30:22
Sarah Rice,4.0,Stranger Than Fiction,2006-05-28 01:13:32
Sarah Rice,4.0,Bridge to Terabithia,2006-05-27 11:46:46
Sarah Rice,3.5,Street Kings,2006-05-27 11:18:52
Sarah Rice,5.0,Meet the Robinsons,2006-05-26 19:30:08
Sarah Rice,4.0,The Vexxer,2006-05-26 18:48:11
Sarah Rice,2.0,Sunshine,2006-05-26 19:04:45
Sarah Rice,3.5,Gloomy Sunday,2006-05-27 09:05:36
Sarah Rice,5.0,3-Iron,2006-05-26 19:02:14
Sarah Rice,3.0,Bean,2006-05-28 00:58:22
Sarah Rice,4.0,Torrente 2: Mission in Marbella,2006-05-26 19:30:35
Sarah Rice,2.5,Houseboat,2006-05-26 19:05:40
Sarah Rice,2.5,Gleaming the Cube,2006-12-21 19:10:37
Sarah Rice,3.5,Superstar: The Karen Carpenter Story,2006-05-26 18:44:11
Sarah Rice,3.5,Y Tu Mamá También,2006-05-27 11:42:48
Sarah Rice,4.0,The Cave of the Yellow Dog,2006-05-27 11:29:01
Sarah Rice,4.0,Nostalgia,2006-05-26 18:56:48
Sarah Rice,3.5,Cutthroat Island,2006-05-27 09:06:00
Sarah Rice,3.5,The Rapture,2006-05-26 18:48:02
Sarah Rice,1.5,Teenage Mutant Ninja Turtles III,2006-05-27 09:09:18
Sarah Rice,2.0,Imagine Me & You,2006-05-27 09:07:26
Sarah Rice,3.0,Parenthood,2006-05-26 18:44:08
Sarah Rice,0.5,Funeral Parade of Roses,2006-05-28 01:09:18
Sarah Rice,1.0,28 Weeks Later,2006-05-26 19:05:43
Sarah Rice,3.5,Rope,2006-05-26 18:42:33
Sarah Rice,4.0,School of Rock,2006-05-26 18:56:40
Sarah Rice,2.5,When Saturday Comes,2006-05-26 18:44:05
Sarah Rice,4.0,Comanche Station,2006-05-26 19:23:56
Sarah Rice,5.0,Mothra vs. Godzilla,2006-05-26 19:16:21
Sarah Rice,5.0,All the Way Boys,2006-05-26 19:02:01
Sarah Rice,3.0,Captain Corelli's Mandolin,2006-05-26 18:56:32
Sarah Rice,4.0,The Prisoner of Zenda,2006-05-26 18:56:29
Sarah Rice,4.5,The Mummy: Tomb of the Dragon Emperor,2006-05-27 11:22:50
Sarah Rice,3.5,Stuck on You,2006-05-26 18:47:47
Sarah Rice,3.5,"Farewell, My Lovely",2006-05-26 19:16:10
Sarah Rice,3.0,Beyond Rangoon,2006-05-27 11:42:58
Sarah Rice,3.5,Traffic,2006-05-27 11:41:06
Sarah Rice,3.5,The Beach,2006-05-26 18:47:45
Sarah Rice,2.0,Who Killed Bambi?,2006-05-27 09:07:17
Sarah Rice,3.0,Hulk,2006-05-27 11:18:47
Sarah Rice,4.0,Stomp the Yard,2006-05-26 18:52:21
Sarah Rice,3.5,Exodus,2006-05-27 11:19:11
Sarah Rice,4.0,The Door in the Floor,2006-05-27 09:11:15
Sarah Rice,4.5,Nell,2006-05-26 19:38:42
Sarah Rice,4.0,eXistenZ,2006-05-26 18:52:18
Sarah Rice,4.0,An Unfinished Life,2006-05-27 11:19:21
Sarah Rice,3.5,Zodiac,2006-05-27 11:42:42
Sarah Rice,4.5,Lucky You,2006-05-27 11:18:45
Sarah Rice,3.0,Manderlay,2006-05-27 11:19:54
Sarah Rice,3.0,The Butterfly Effect,2006-05-27 11:19:38
Sarah Rice,4.0,The Elephant Man,2006-05-27 11:19:19
Sarah Rice,1.0,Gerry,2006-05-27 11:19:06
Sarah Rice,3.5,Enough,2006-05-27 11:19:29
Sarah Rice,3.5,8 Women,2006-05-27 11:19:50
Sarah Rice,2.5,Swept from the Sea,2006-05-27 11:20:02
Sarah Rice,4.0,My Name Is Bruce,2006-05-27 11:19:13
Sarah Rice,3.5,Two Brothers,2006-05-27 11:13:49
Sarah Rice,3.5,The Last Mistress,2006-05-26 18:56:04
Sarah Rice,3.5,The Mourning Forest,2006-05-26 18:47:41
Sarah Rice,4.0,Persepolis,2006-05-27 11:34:28
Sarah Rice,4.5,Silent Light,2006-05-26 19:57:18
Sarah Rice,4.0,Hard Target,2006-05-26 18:56:00
Sarah Rice,4.0,Mr. Deeds,2006-05-26 19:42:07
Sarah Rice,3.0,Hidalgo,2006-05-26 18:43:56
Sarah Rice,4.0,Say Anything...,2006-05-26 19:25:51
Sarah Rice,2.5,Mission to Mars,2006-05-27 11:21:07
Sarah Rice,4.0,Light of Day,2006-05-26 19:15:01
Sarah Rice,4.0,Totally Blonde,2006-05-27 11:39:28
Sarah Rice,1.5,Carla's Song,2006-05-26 18:47:38
Sarah Rice,5.0,The Glass House,2006-05-26 19:41:26
Sarah Rice,5.0,Within the Woods,2006-05-26 19:30:01
Sarah Rice,4.0,Cold Mountain,2006-05-26 19:32:56
Sarah Rice,4.0,Jacob's Ladder,2006-05-26 19:46:08
Sarah Rice,3.5,Prime,2006-05-26 19:59:38
Sarah Rice,5.0,Married to the Mob,2006-05-26 18:43:44
Sarah Rice,3.5,Local Color,2006-05-27 11:42:35
Sarah Rice,3.5,Buddenbrooks,2006-05-26 18:47:05
Sarah Rice,2.5,Taxi 3,2006-05-26 18:47:19
Sarah Rice,4.0,10 Items or Less,2006-05-27 11:34:49
Sarah Rice,3.5,Saving Grace,2006-05-27 11:40:53
Sarah Rice,4.0,The Bourne Identity,2006-05-26 18:46:55
Sarah Rice,4.0,The Bourne Supremacy,2006-06-09 15:50:57
Sarah Rice,2.0,Spanglish,2006-06-09 15:56:07
Sarah Rice,3.0,The Tailor of Panama,2006-05-26 19:36:24
Sarah Rice,3.5,The Great Outdoors,2006-12-21 19:10:48
Sarah Rice,4.5,Heathers,2006-05-26 18:55:16
Sarah Rice,4.5,Aces Go Places V: The Terracotta Hit,2006-05-26 19:22:04
Sarah Rice,3.0,Pleasantville,2006-05-26 18:43:32
Sarah Rice,5.0,The Red Elvis,2006-05-26 19:01:22
Sarah Rice,1.5,Titanic,2006-05-23 12:09:32
Sarah Rice,3.5,Z,2006-05-26 19:51:34
Sarah Rice,4.0,Postal,2006-05-27 11:20:54
Sarah Rice,5.0,Indochine,2006-05-26 19:43:40
Sarah Rice,4.0,Young and Innocent,2006-06-09 15:50:31
Sarah Rice,2.5,Tears of the Black Tiger,2006-05-26 18:46:40
Sarah Rice,4.0,"André Hazes, Zij Gelooft in Mij",2006-05-27 11:25:02
Sarah Rice,3.5,License to Wed,2006-05-28 01:14:25
Sarah Rice,4.5,Hairspray,2006-05-26 19:42:36
Sarah Rice,3.5,Dr. Jekyll and Mr. Hyde,2006-05-28 01:10:22
Sarah Rice,3.5,Don't Make Waves,2006-05-26 18:55:06
Sarah Rice,2.0,The Fearless Vampire Killers,2006-05-26 18:46:28
Sarah Rice,3.0,The Goddess,2006-05-26 19:46:18
Sarah Rice,2.5,Modern Times,2006-05-27 09:07:06
Sarah Rice,5.0,Mr. Smith Goes to Washington,2006-05-26 19:02:23
Sarah Rice,2.5,My Darling Clementine,2006-05-26 19:31:56
Sarah Rice,4.5,Red River,2006-05-26 19:31:21
Sarah Rice,3.5,The Searchers,2006-05-26 18:55:03
Sarah Rice,4.0,Frankenstein's Castle of Freaks,2006-05-27 11:16:42
Sarah Rice,4.5,Frankenstein Conquers the World,2006-05-26 18:54:55
Sarah Rice,4.0,Three-Step Dance,2006-05-26 19:35:42
Sarah Rice,5.0,Battle Royale,2006-05-26 19:40:49
Sarah Rice,3.5,Anyone Can Play,2006-05-27 09:11:42
Sarah Rice,3.5,88 Minutes,2006-05-26 19:28:16
Sarah Rice,4.0,The Tunnel,2006-05-27 11:19:39
Sarah Rice,3.5,What's New Pussycat?,2006-05-26 18:46:05
Sarah Rice,4.0,Team America: World Police,2006-05-28 00:57:56
Sarah Rice,4.5,Beetlejuice,2006-06-09 15:49:32
Sarah Rice,3.5,That Man from Rio,2006-05-23 12:09:06
Sarah Rice,1.0,Revolutionary Road,2006-06-09 15:56:39
Sarah Rice,4.5,Shriek If You Know What I Did Last Friday the Thirteenth,2006-05-26 19:07:44
Sarah Rice,4.0,The Sicilian Clan,2006-05-26 19:16:53
Sarah Rice,4.0,Get Out Your Handkerchiefs,2006-05-28 01:10:37
Sarah Rice,0.5,Hotel Very Welcome,2006-05-26 18:45:53
Sarah Rice,1.5,Sex and the City,2006-05-27 11:23:47
Sarah Rice,4.0,Read It and Weep,2006-05-26 19:32:48
Sarah Rice,3.0,Ghost Dog: The Way of the Samurai,2006-05-26 19:00:15
Sarah Rice,4.0,Final Analysis,2006-05-26 18:50:32
Sarah Rice,3.5,"Farewell, Friend",2006-05-26 18:50:30
Sarah Rice,3.5,And Then There Were None,2006-05-27 11:43:06
Sarah Rice,3.5,Muxmäuschenstill,2006-05-26 20:02:50
Sarah Rice,5.0,Keeping the Faith,2006-05-26 19:54:24
Sarah Rice,5.0,Under the Sand,2006-05-26 18:43:17
Sarah Rice,2.0,Love Is the Devil: Study for a Portrait of Francis Bacon,2006-05-27 11:29:08
Sarah Rice,4.5,An American Tail,2006-05-27 11:45:39
Sarah Rice,4.0,Windows on Monday,2006-05-26 19:34:24
Sarah Rice,4.0,5 Card Stud,2006-05-26 19:06:47
Sarah Rice,4.5,Boogie Nights,2006-05-26 18:43:08
Sarah Rice,3.0,Carry On Screaming,2006-05-26 18:43:04
Sarah Rice,4.0,The Lost Continent,2006-05-27 09:10:46
Sarah Rice,4.5,Dark Horse,2006-05-26 18:59:55
Sarah Rice,3.0,Beowulf,2006-05-26 18:54:03
Sarah Rice,3.5,"Cousin, Cousine",2006-05-26 19:08:23
Sarah Rice,2.5,Waiter,2006-05-26 18:42:58
Sarah Rice,4.0,Twice Upon a Time,2006-05-28 01:11:20
Sarah Rice,5.0,A Bridge Too Far,2006-05-26 19:24:25
Sarah Rice,3.5,Joshua,2006-05-26 19:42:33
Sarah Rice,4.5,We're No Angels,2006-05-27 11:14:48
Sarah Rice,2.5,The Last Laugh,2006-05-27 11:19:33
Sarah Rice,4.5,Miffo,2006-05-26 19:08:00
Sarah Rice,5.0,The Good Thief,2006-05-26 19:07:42
Sarah Rice,3.5,Nosferatu the Vampyre,2006-05-28 00:56:28
Sarah Rice,1.5,Three Kings,2006-05-26 19:27:50
Sarah Rice,3.5,The Shipping News,2006-05-27 11:17:35
Sarah Rice,3.0,The Orphanage,2006-05-27 11:48:06
Sarah Rice,3.5,Idle Hands,2006-05-27 11:45:25
Sarah Rice,4.0,What Have You Done to Solange?,2006-05-27 11:31:29
Sarah Rice,3.5,Sabrina,2006-05-28 00:57:13
Sarah Rice,2.5,Love and Other Disasters,2006-06-09 15:47:02
Sarah Rice,4.5,The Unforgiven,2006-05-26 19:54:37
Sarah Rice,3.0,Yesterday,2006-05-26 18:59:12
Sarah Rice,2.5,The Village,2006-05-26 18:59:10
Sarah Rice,1.5,The Wilby Conspiracy,2006-05-26 19:58:32
Sarah Rice,4.0,Christmas in Boston,2006-05-27 09:12:13
Sarah Rice,4.5,Ken Park,2006-05-27 11:32:54
Sarah Rice,4.0,Wizards of the Lost Kingdom,2006-05-26 18:59:03
Sarah Rice,3.0,Elite Squad,2006-05-26 18:49:41
Sarah Rice,3.0,"Run, Fatboy, Run",2006-05-27 11:31:44
Sarah Rice,3.0,Ronin,2006-05-26 19:35:48
Sarah Rice,3.5,Blindness,2006-05-27 11:20:58
Sarah Rice,4.0,The Garden of Eden,2006-05-26 20:02:42
Sarah Rice,3.5,Top of the Food Chain,2006-05-26 19:30:52
Sarah Rice,2.5,Deep Impact,2006-05-28 00:59:30
Sarah Rice,4.5,Wayne's World 2,2006-05-26 18:49:33
Sarah Rice,3.5,Twilight,2006-05-27 11:42:27
Sarah Rice,4.5,The Out-of-Towners,2006-05-26 19:46:05
Sarah Rice,4.0,Lord of Illusions,2006-05-26 19:51:05
Sarah Rice,3.0,Disclosure,2006-05-26 19:50:32
Sarah Rice,3.5,Children of the Corn: Revelation,2006-05-27 11:41:49
Sarah Rice,4.5,Carriers,2006-05-26 19:37:15
Sarah Rice,4.0,Straight From the Heart,2006-05-26 19:09:19
Sarah Rice,5.0,Park Row,2006-05-26 19:37:39
Sarah Rice,3.0,Patton Oswalt: My Weakness Is Strong,2006-05-27 11:45:54
Sarah Rice,3.0,In Bar,2006-05-26 19:38:21
Sarah Rice,3.5,Star 80,2006-05-26 19:37:58
Sarah Rice,3.5,House of Dracula,2006-05-27 11:41:02
Sarah Rice,3.5,Hour of the Gun,2006-05-27 11:15:05
Sarah Rice,5.0,Downhill Racer,2006-05-27 11:19:00
Sarah Rice,4.0,"The Yakuza Papers, Vol. 1: Battles Without Honor and Humanity",2006-05-26 19:59:47
Sarah Rice,3.5,Metamorphosis,2006-05-27 11:45:43
Sarah Rice,3.0,Take Out,2006-05-26 19:03:09
Sarah Rice,4.5,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,2006-05-26 19:20:29
Sarah Rice,4.0,Man's Favorite Sport?,2006-05-26 20:01:59
Sarah Rice,4.0,The Mikado,2006-05-26 19:20:51
Sarah Rice,3.0,On Guard,2006-05-26 20:02:38
Sarah Rice,3.0,Best Worst Movie,2006-05-26 19:21:18
Sarah Rice,2.0,The Nomi Song,2006-05-27 09:02:15
Sarah Rice,2.5,The Heart of the World,2006-05-27 11:21:42
Sarah Rice,3.5,Sundome,2006-05-28 00:57:47
Sarah Rice,3.5,Young Black Stallion,2006-05-26 19:20:36
Sarah Rice,3.0,Dear Brigitte,2006-05-28 01:10:53
Sarah Rice,4.5,Loose Screws,2006-05-26 18:53:16
Sarah Rice,3.5,Big Bad Mama,2006-05-26 19:49:22
Sarah Rice,2.5,Don't Look Down,2006-12-21 19:10:53
Sarah Rice,3.5,Indestructible Man,2006-12-21 19:10:26
Rebecca Vasquez,5.0,Judgment Night,1996-11-30 02:39:48
Rebecca Vasquez,4.0,Nausicaä of the Valley of the Wind,1996-11-30 02:42:49
Rebecca Vasquez,3.0,Armageddon,1996-11-30 02:39:48
Rebecca Vasquez,3.0,48 Hrs.,1996-11-29 15:46:54
Rebecca Vasquez,4.0,Back to the Future Part II,1996-11-29 15:48:26
Rebecca Vasquez,5.0,Terminator 3: Rise of the Machines,1996-11-29 15:46:54
Rebecca Vasquez,3.0,Grill Point,1996-11-29 15:49:00
Rebecca Vasquez,4.0,Rain Man,1996-11-29 15:46:54
Rebecca Vasquez,4.0,Sissi,1996-11-29 15:48:27
Rebecca Vasquez,3.0,Silent Hill,1996-11-29 15:48:26
Rebecca Vasquez,4.0,The Hours,1996-11-29 15:46:54
Rebecca Vasquez,3.0,The Conversation,1996-11-29 15:46:54
Rebecca Vasquez,4.0,Beauty and the Beast,1996-11-30 02:39:29
Rebecca Vasquez,4.0,The Passion of Joan of Arc,1996-11-29 15:52:00
Rebecca Vasquez,4.0,Almost Famous,1996-11-30 02:39:29
Shannon Curtis,3.0,Shadows in Paradise,1997-03-29 08:47:34
Shannon Curtis,3.0,Blade Runner,1997-03-29 08:57:54
Shannon Curtis,4.0,Run Lola Run,1997-03-29 08:48:56
Shannon Curtis,4.0,The 39 Steps,1997-03-29 08:48:56
Shannon Curtis,3.0,Shaft in Africa,1997-03-29 08:47:34
Shannon Curtis,3.0,Men in Black II,1997-03-29 08:47:34
Shannon Curtis,2.0,Nosferatu,1997-03-29 08:48:56
Shannon Curtis,2.0,Saw IV,1997-03-29 08:56:12
Shannon Curtis,3.0,A View to a Kill,1997-03-29 08:52:33
Shannon Curtis,4.0,Monsieur  Hulot's Holiday,1997-03-29 08:51:35
Shannon Curtis,4.0,The Passion of Joan of Arc,1997-03-29 08:46:20
Shannon Curtis,3.0,Kolya,1997-03-29 08:48:56
Shannon Curtis,3.0,Almost Famous,1997-03-29 08:47:34
Shannon Curtis,2.0,Mrs. Doubtfire,1997-03-29 08:48:56
Shannon Curtis,5.0,Lolita,1997-03-29 08:50:42
Shannon Curtis,3.0,M,1997-03-29 08:51:35
Shannon Curtis,2.0,The Assassination of Richard Nixon,1997-03-29 08:57:04
Shannon Curtis,5.0,Arlington Road,1997-03-29 08:47:34
Shannon Curtis,5.0,A Brief History of Time,1997-03-29 08:59:34
Shannon Curtis,2.0,Y Tu Mamá También,1997-03-29 08:54:29
Shannon Curtis,3.0,Greed,1997-03-29 08:54:29
Shannon Curtis,3.0,Begotten,1997-03-29 09:04:18
Christopher Morales,0.5,Twelve Monkeys,2012-10-29 21:06:13
Christopher Morales,4.5,Walk the Line,2012-10-29 21:00:54
Christopher Morales,3.5,Lost in Translation,2013-02-05 18:15:14
Christopher Morales,2.5,Back to the Future Part II,2013-02-05 18:15:08
Christopher Morales,3.0,The 39 Steps,2013-02-05 18:12:55
Christopher Morales,3.5,Terminator 3: Rise of the Machines,2013-02-05 18:12:35
Christopher Morales,0.5,Grill Point,2013-02-05 18:15:29
Christopher Morales,4.0,The Million Dollar Hotel,2013-02-05 18:12:44
Christopher Morales,0.5,"Bang, Boom, Bang",2013-02-05 18:14:34
Christopher Morales,3.0,A Nightmare on Elm Street,2013-02-05 18:14:39
Christopher Morales,3.0,Rain Man,2013-02-05 18:14:01
Christopher Morales,3.5,Sissi,2013-02-05 18:13:27
Christopher Morales,2.5,Monsoon Wedding,2013-02-05 18:12:38
Christopher Morales,1.0,Reservoir Dogs,2013-02-05 18:15:25
Christopher Morales,3.5,Solaris,2012-12-06 00:12:36
Christopher Morales,3.5,Men in Black II,2013-02-05 18:14:20
Christopher Morales,2.5,Beauty and the Beast,2013-02-05 18:14:41
Christopher Morales,4.5,Monsieur  Hulot's Holiday,2012-11-30 22:19:50
Christopher Morales,3.5,The Passion of Joan of Arc,2013-02-05 18:13:44
Christopher Morales,4.0,Sleepless in Seattle,2013-02-05 18:14:49
Christopher Morales,3.5,Point Break,2013-06-21 10:46:17
Christopher Morales,1.5,Greed,2012-10-29 20:58:36
Christopher Morales,3.5,Rope,2013-02-05 18:15:19
Christopher Morales,3.5,The Motorcycle Diaries,2013-06-21 10:45:14
Christopher Morales,3.5,Escape from the Planet of the Apes,2012-10-29 21:00:45
Christopher Morales,4.0,The Prisoner of Zenda,2012-12-06 00:14:42
Christopher Morales,3.0,The Next Best Thing,2012-10-29 20:59:15
Christopher Morales,4.0,The Ewok Adventure,2012-11-11 12:26:39
Christopher Morales,3.0,Say Anything...,2012-11-04 19:48:47
Christopher Morales,4.0,Reign Over Me,2013-03-15 19:37:30
Christopher Morales,4.5,The Red Elvis,2012-12-06 00:12:31
Christopher Morales,4.0,License to Wed,2012-12-06 00:14:46
Christopher Morales,4.5,The Searchers,2013-06-21 10:45:59
Christopher Morales,2.5,The Tunnel,2012-11-04 19:48:49
Christopher Morales,5.0,Beetlejuice,2012-10-29 21:10:50
Christopher Morales,4.0,Shriek If You Know What I Did Last Friday the Thirteenth,2012-11-23 22:16:30
Christopher Morales,3.5,Under the Sand,2012-10-29 21:10:42
Christopher Morales,4.0,Windows on Monday,2012-11-19 17:09:32
Christopher Morales,3.0,Boogie Nights,2012-11-04 19:50:09
Christopher Morales,4.0,"The Nibelungs, Tale 1: Siegfried",2013-03-27 21:38:13
Christopher Morales,5.0,The Good Thief,2012-11-11 01:35:28
Christopher Morales,4.5,Brothers,2012-11-04 19:52:36
Christopher Morales,3.0,The Garden of Eden,2012-11-04 19:52:58
Christopher Morales,4.0,K-19: The Widowmaker,2012-11-04 19:49:08
Christopher Morales,1.5,My Best Friend's Wedding,2012-10-29 21:11:44
Christopher Morales,4.0,Bad Boys II,2012-10-29 21:11:59
Christopher Morales,0.5,Muscle Beach Party,2013-01-03 22:55:08
Christopher Morales,3.0,Olga's House of Shame,2012-11-23 22:16:05
Christopher Morales,2.0,My Sweet Little Village,2012-11-13 20:23:26
Christopher Morales,4.0,Metamorphosis,2012-11-04 19:48:36
Christopher Morales,3.0,Jönssonligans största kupp,2013-01-03 22:55:00
Christopher Morales,4.5,Anybody's Son Will Do,2012-10-29 21:11:25
Christopher Morales,5.0,Loose Screws,2012-11-23 22:11:39
Christopher Morales,4.0,Wish You Were Here,2012-10-29 21:12:18
Christopher Morales,4.5,Gravity,2012-11-04 19:51:06
Christopher Morales,4.5,Boat,2012-11-14 19:28:35
Christopher Morales,4.0,In Time,2012-11-04 19:48:23
Christopher Morales,4.5,The Turkish Gambit,2013-04-05 20:49:46
Christopher Morales,2.5,The Mystery of Chess Boxing,2012-11-19 17:08:01
Christopher Morales,0.5,Sixtynine,2013-01-03 22:54:45
Christopher Morales,2.5,Righteous Ties,2012-11-04 19:48:44
Christopher Morales,5.0,Confession of a Child of the Century,2012-11-11 01:36:31
Christopher Morales,3.0,The Powerpuff Girls Movie,2012-11-25 18:27:08
Christopher Morales,3.5,Longitude,2012-10-29 21:10:47
Marcus Cooper,5.0,American History X,1999-10-04 23:25:53
Marcus Cooper,4.0,Scarface,1999-10-04 22:41:33
Marcus Cooper,4.0,Terminator 3: Rise of the Machines,1999-10-04 22:46:04
Marcus Cooper,5.0,Once Were Warriors,1999-10-04 23:16:42
Marcus Cooper,4.0,Solaris,1999-10-04 22:41:33
Marcus Cooper,4.0,The Talented Mr. Ripley,1999-10-04 23:48:55
Marcus Cooper,4.0,School of Rock,1999-10-04 23:25:53
Marcus Cooper,4.0,Fever Pitch,1999-10-04 23:35:48
Marcus Cooper,4.0,Speed 2: Cruise Control,1999-10-04 23:18:38
Marcus Cooper,3.0,All the Way Boys,1999-10-04 23:30:55
Marcus Cooper,4.0,Return of the Jedi,1999-10-04 23:25:53
Marcus Cooper,4.0,The Bourne Identity,1999-10-04 23:29:39
Marcus Cooper,4.0,The Bourne Supremacy,1999-10-05 00:11:16
Marcus Cooper,5.0,Young and Innocent,1999-10-04 22:35:19
Gary Hughes,5.0,The Endless Summer,1999-10-03 09:19:56
Gary Hughes,5.0,Pirates of the Caribbean: Dead Man's Chest,1999-10-03 09:47:58
Gary Hughes,4.0,Three Colors: Red,1999-10-03 09:53:27
Gary Hughes,5.0,Eyes Wide Shut,1999-10-03 10:02:03
Gary Hughes,5.0,Birdman of Alcatraz,1999-10-03 09:53:27
Gary Hughes,5.0,Broken Blossoms,1999-10-03 09:59:04
Gary Hughes,5.0,The City of Lost Children,1999-10-03 09:55:50
Gary Hughes,3.0,Cool Hand Luke,1999-10-03 09:57:16
Gary Hughes,4.0,Meet Me in St. Louis,1999-10-03 10:02:55
Gary Hughes,4.0,The Thomas Crown Affair,1999-10-03 09:32:30
Gary Hughes,5.0,Cars,1999-10-03 09:24:42
Gary Hughes,4.0,Dawn of the Dead,1999-10-03 09:25:55
Gary Hughes,5.0,Galaxy Quest,1999-10-03 09:27:01
Gary Hughes,2.0,Madagascar,1999-10-03 09:48:59
Gary Hughes,5.0,The Hidden Fortress,1999-10-03 09:53:28
Gary Hughes,5.0,Ghost Rider,1999-10-03 09:33:22
Gary Hughes,5.0,Lonely Hearts,1999-10-03 10:02:03
Gary Hughes,5.0,Meet the Robinsons,1999-10-03 09:30:28
Gary Hughes,5.0,Rocky,1999-10-03 09:57:16
Gary Hughes,4.0,Fever Pitch,1999-10-03 09:34:05
Gary Hughes,1.0,The Next Best Thing,1999-10-03 09:25:55
Gary Hughes,4.0,Malcolm X,1999-10-03 09:55:05
Gary Hughes,5.0,Nell,1999-10-03 09:33:22
Gary Hughes,4.0,Gerry,1999-10-03 09:53:27
Gary Hughes,2.0,Hard Target,1999-10-03 09:27:01
Gary Hughes,3.0,Say Anything...,1999-10-03 09:22:09
Gary Hughes,5.0,Rush Hour,1999-10-03 09:54:17
Gary Hughes,5.0,Lassie Come Home,1999-10-03 09:36:48
Gary Hughes,4.0,Jacob's Ladder,1999-10-03 09:38:44
Gary Hughes,4.0,Space Jam,1999-10-03 10:02:55
Gary Hughes,5.0,Local Color,1999-10-03 09:50:37
Gary Hughes,4.0,Belle Époque,1999-10-03 09:32:30
Gary Hughes,4.0,House of 1000 Corpses,1999-10-03 09:46:16
Mark Silva,5.0,Monsieur  Hulot's Holiday,2011-08-21 11:46:09
Mark Silva,3.0,All the King's Men,2011-08-21 11:11:14
Mark Silva,3.5,An Elephant Can Be Extremely Deceptive,2011-08-21 11:01:14
Mark Silva,2.0,Carry On Cowboy,2011-08-21 11:13:40
Mark Silva,2.5,Yesterday,2011-08-21 11:47:06
Mark Silva,5.0,Confession of a Child of the Century,2011-08-21 11:48:29
John Marsh,2.0,Ariel,1999-12-15 17:07:14
John Marsh,4.0,Judgment Night,1999-12-15 16:52:26
